slope_height,slope_angle,slope_length,surface_roughness,slope_profile,block_size,block_mass,block_shape,material_strength,restitution_normal,restitution_tangential,friction_coefficient,moisture_content,freeze_thaw_cycles,vegetation_cover,temperature_variation,seismic_activity,release_point_height,initial_velocity,initial_angle,runout_distance,impact_velocity,kinetic_energy,bounce_height,lateral_dispersion,num_bounces,rockfall_frequency,block_volume_distribution,historical_runout,risk_level,probability
32.87762287765287,29.468360796925737,45.03718409391277,0.5089815903063103,2.0,0.4483079432547681,1163.525856873404,3.0,88.18479924202987,0.22054708229831188,0.3219910664941651,0.5429762486817031,13.034499706963814,4.0,80.4015597997845,9.80282984922341,0.192989643651046,0.4361042401417933,0.19704080841033356,2.558097020497916,14.24761983031285,9.810898944453434,55996.856549033284,1.0198503221085078,3.225123705733778,11.0,1.1641957334801853,0.20025817276094193,0.4698803432381531,Low,0.2018273530584495
93.32239088966188,72.71404258778405,137.63810031532967,0.15626464671856327,1.0,4.9268421003412595,14652.994353014243,3.0,32.021081069076104,0.5338189136267462,0.8664279186295525,0.26726259938774954,38.537354487688276,28.0,17.539233763751348,17.502987579583124,0.7233141172506627,0.9200569306756077,2.7258919477411565,27.16595525911397,141.4845405485733,26.357993494497748,5090038.643362447,14.094044026172273,20.616800272191607,7.0,8.813076532440942,0.8792729545203177,0.9749621289480919,High,0.7009358325624282
28.149519118497224,43.79249917948123,36.18042098362204,0.6684223801684626,2.0,0.5911373575647343,1322.6278724678348,2.0,73.10349533356964,0.25684117179296256,0.4235150209363006,0.6474073684943296,6.098658377951713,0.0,70.81510771086418,3.5016426316241525,0.009825594409890859,0.4787611196709385,0.7421074943132248,4.308114603448474,35.793171727987996,6.296652008102137,26219.660213199255,2.1667655799966377,7.280420045695168,11.0,2.1768507729067474,0.44523601624212417,0.6463695301379935,Low,0.0
19.375354829641815,44.85292390748873,46.71736779728622,0.7073193737709458,2.0,0.6324542611764021,1461.9506597229515,2.0,82.97929451043777,0.1091235111887757,0.4287112395463887,0.5777389886026809,12.944636152785627,8.0,83.43720466637139,5.384261008077771,0.009504187374490602,0.34802688168776585,0.24605447145692105,1.3278129250228643,21.33172655233229,5.021400063902831,18431.147193702494,1.989484868181822,6.865206616260831,11.0,0.9177734872812278,0.32704289914745055,0.5969636713041979,Low,0.24827992303502455
36.15472612597111,55.782145682952354,76.1005879319593,0.5176381230588241,3.0,0.9248286978780261,2372.4309211192417,3.0,42.064589587329934,0.30201126681176593,0.518849449104453,0.34513920892157146,22.302939753515894,8.0,41.57054468935121,13.58947769116045,0.36141935513962675,0.592679497850278,2.438162945948795,6.71294283781489,115.59931718220058,12.261986081969406,178354.97082496868,6.792077723266744,6.080711315380211,11.0,5.656085894436236,0.5285451797812927,0.8166852139243183,Medium,0.5103919018932231
41.59596424350649,59.48841251117574,70.65549051689759,0.35666546380778813,2.0,1.5676491906488597,3894.479649256095,1.0,73.16993706783852,0.4960319463879824,0.6586894644151777,0.4828778572527808,14.201554331782216,17.0,30.23625013700622,14.295592837283614,0.4699586883904987,0.7075301536515243,1.9611907709998964,9.67305695953278,96.78994066816522,13.533621490128446,356654.32502993284,7.197820024988882,5.408776130354195,11.0,5.576266744424471,0.6037005784556587,0.8394425099416318,Medium,0.5266465289522414
11.881492902791006,27.816043347580607,56.60842584086913,0.6708912424062576,2.0,0.7216519028731962,1635.7665128470953,2.0,70.71838420453201,0.3859191770161263,0.4324113852142669,0.7538649940106323,11.357831770191332,3.0,69.25636286504879,6.521112671709992,0.15914744449669083,0.4531727769672996,0.08712813224299809,7.686020619914978,18.699586268316484,3.0050167382565203,7385.588529353087,2.4436379529529386,3.889117016367666,8.0,2.827151424607546,0.4544192410722986,0.36162539001076827,Low,0.12524875737769703
22.86522802394505,42.03339269590277,32.6137940210086,0.511520332338799,3.0,0.2091149109854149,494.04029698065494,2.0,99.5274179819015,0.3245491712543189,0.5899067789856545,0.6630796223408908,8.149520075130457,5.0,74.65742952780863,5.894280149306271,0.1879001729494874,0.23264350777768644,0.7886465359400704,9.480588596844594,46.82491442446765,9.536326531519805,22464.388692205786,1.7477950130662343,3.351944490402963,11.0,1.7119421500596652,0.48065624497694137,0.5115214536562995,Low,0.0950383238841038
85.77618430847407,62.67846876503731,159.72950348611803,0.2683665873096829,1.0,2.6344485298993168,6876.162708164254,3.0,37.21830277045049,0.7379013723362565,0.7517522436505042,0.1771315281452306,24.247257028565215,25.0,18.756392007940565,22.586326594472705,0.6526146222003231,0.8730065675799035,2.943658235552881,29.245359097975474,117.50854158331069,21.310589862602484,1561374.5303678475,5.3668026555524175,26.603412079270925,3.0,6.027529186583807,0.8285392274363983,0.8798897393934229,High,0.7485197812950701
13.325068634348083,34.39655050711587,34.21034883006638,0.5785893760185381,3.0,0.607420760114928,1477.3823640471464,2.0,73.13960736200626,0.14059723863092674,0.32749674194871525,0.6124130982093342,4.145434277406098,3.0,62.60361082159609,7.146141198413777,0.0448749797352161,0.2287728319546427,0.8312139376051371,7.107767937977712,16.572551647722097,3.5874380688261085,9506.742693987377,2.289247601375558,2.770718483812142,13.0,0.5138434763347486,0.26081860796943707,0.594838697085484,Low,0.17954137994969496
35.61829366574894,40.1811735423398,67.04135816969463,0.46882291816126764,4.0,1.0292209236858112,2510.2367221139675,2.0,78.8456274966072,0.5085933975903711,0.5646906934663884,0.31861334601739305,17.14182563557643,12.0,38.724219513957735,9.973584827473816,0.3223011362009933,0.5397537180903851,2.7708871145468663,8.447186201756491,86.09611740272058,15.983774299625761,320658.9452870638,7.244297267289637,14.656118386184763,7.0,3.5758642804454515,0.6971061705587541,0.7598232586648077,Medium,0.3256052869489885
82.79286478185594,81.63147516951855,168.14307558288095,0.21438482283660182,4.0,2.176829297125416,5444.265836870796,1.0,34.65160016559933,0.6193456251809931,0.8474292890007372,0.26566332043143637,27.392959680121706,25.0,6.287995257429624,16.868494371527948,0.7637141651893012,0.8778536485433139,4.641444743994641,11.329514928099904,187.7888169859931,23.256821971790295,1472346.6220079164,12.336252515367207,23.991566151940955,6.0,7.232427997565596,0.9256523599540581,0.9313881334100962,High,0.7814386963181693
13.292089251686338,21.42572134770031,63.460037039370675,0.6740592031459082,2.0,0.2999052689923387,749.7802209828222,3.0,84.94192902666589,0.2484124589918211,0.32744489897533874,0.6467030535585969,14.51344990420617,1.0,77.79847736409774,3.699856171871684,0.14209083598026817,0.22845759722056674,0.9318487485828286,7.798414219152155,34.24162167524081,5.040114537046128,9523.241458739967,2.3128685953478287,4.170296937480822,8.0,2.867863499625045,0.34609095570162274,0.4038355386438961,Low,0.09681932009590666
26.13406295467629,37.51462519206124,45.49393188043448,0.6034351987689192,2.0,0.6623838467155551,1570.8016915614494,2.0,83.49734321639744,0.3799516927419453,0.33957297218488175,0.6367493565112257,12.538725729123986,9.0,87.18128163843409,5.281404255209073,0.15407785908821187,0.42556994912668933,0.0055934686962952895,6.819404031830487,33.543716548706485,5.11157352692752,20521.09775041401,1.0071604072155083,4.730421844580736,8.0,1.400486077138516,0.2842873993035461,0.448031419874869,Low,0.027936075216097186
56.35187743837985,47.7813178858726,92.06374402563098,0.3388168081604784,2.0,1.3732263514114154,3720.405764419027,1.0,52.14047981888852,0.43354659654720956,0.7967170170709474,0.3884922006252971,14.25593715449515,7.0,24.83623066645137,11.659614989264437,0.46779225405871583,0.6868518912081569,1.068772773112729,7.3470645447115155,86.50402696426853,13.603755819755717,344253.18649301445,4.029228496253085,8.649815945699757,10.0,5.155306324146344,0.490788334675956,0.8526718128059105,Medium,0.5510380228235436
42.2471419644314,60.305396497149815,86.61805855772013,0.3779926576201197,2.0,0.5338841550232563,1458.3757453457217,1.0,71.11025641162173,0.5072572385373808,0.6803193102049261,0.4285753152888312,17.83002234057865,17.0,40.431510460690724,11.965012956612034,0.41427656078445807,0.660353844224984,1.2617772712670485,10.58228514537641,86.40170959437935,14.220510152160708,147458.49281046272,5.7924245689727965,9.793597600390695,7.0,3.76234764899612,0.5177450698083995,0.8083026080397135,Medium,0.5187202109522306
20.86932376440378,37.05249761452652,49.221939369236644,0.6764534270683871,2.0,0.7062394036377445,1560.6458706426988,2.0,117.68447800296954,0.19755126094731118,0.3272921997315343,0.6804177669091988,6.5900686771441235,4.0,53.97094159168613,6.032334782327209,0.13986830098814526,0.4913614278046278,0.18250240018314678,5.671965847042918,15.112281493900966,4.474168492362497,15620.647863063814,3.531553702585765,7.727462949185379,13.0,2.419346281598272,0.14372723701211185,0.4261788310169181,Low,0.17447725566761335
15.355710741255415,42.56443682403814,36.706499853902656,0.7857196490226792,3.0,0.12423338653930843,302.2761300558339,3.0,88.39597042839351,0.19281058975082846,0.3963106890450575,0.6535263028985432,1.0498130926856803,9.0,84.92297427295696,7.881321242723973,0.05343421296365305,0.30923268393787356,0.3164350850523657,8.570109842697493,40.49371958014987,9.389844647823132,13325.719639692854,3.974923803647914,2.756140133241403,13.0,2.262946361129718,0.4646395819044934,0.6410499623781373,Low,0.0
19.845818878041193,34.87517530786444,36.82040575277033,0.5950499916198995,3.0,0.6989715765511911,1541.7290546406855,2.0,72.29104732664422,0.19537842350055168,0.5216310548334812,0.7093523751104338,14.427148285352152,7.0,87.09033029072955,3.5347647624877747,0.27902244418919714,0.27729106007463633,0.7462613663977549,5.339028932282862,39.9092706826398,5.643645427337887,24552.600785788953,2.1630085019202543,2.0095068891198506,14.0,2.991095053083003,0.2981253323337312,0.6832353366791002,Low,0.18092974274222526
66.21629386996078,74.641028189731,165.06179804371538,0.1829613286404451,1.0,2.028579678034955,5407.776302005786,3.0,22.489016959296507,0.5667593188220247,0.8675960298287169,0.14123698752403818,34.33411707430608,25.0,11.21944748666831,20.493631962288923,0.639801465434184,0.9182115373491901,3.462371260647419,29.450960743283858,184.2728924897541,18.41455047175594,916876.7616732847,5.014225113991985,13.361199298370114,4.0,9.701211285556335,0.7141334444852084,0.920187822867022,High,0.6946878099376391
12.526530193361207,37.97566730598642,43.00364905972795,0.5679456121143093,2.0,0.6151295063039248,1454.9580692945206,2.0,108.40003782664306,0.21768320686237844,0.4911917055149341,0.7792327658690277,13.340593439056102,4.0,51.288897972393706,5.901114422623514,0.08384171921051464,0.27172993145057295,0.007098818688990871,2.8517782924623436,33.582354717038434,7.698298050327321,43113.166827820176,1.5615922551614565,6.822982835132322,9.0,0.8623909091726949,0.15592183515783914,0.6460906142372707,Low,0.23757125766017773
15.232008286001339,30.044293201644415,45.99557784703873,0.5491025435816947,3.0,0.21757510191399704,541.4980550169037,2.0,113.4947515230987,0.36282757113657305,0.3150145482034958,0.5529944513952009,1.3809281201941503,8.0,76.09868232744397,8.270342771914386,0.18303635884851216,0.43684349269881384,0.6311446041380607,8.643886495242398,18.633007153127053,6.9084961986168185,12922.125401481495,1.6653452924653203,6.120329898123074,12.0,2.060661722881063,0.42407650719705925,0.3125451354438119,Low,0.1372932496838702
22.216432417817394,28.680412238431487,41.96844450846413,0.6986522259332834,3.0,0.33440906658874775,819.239735032057,2.0,85.99197252853493,0.3469682701047249,0.33940575958588726,0.5931751273842941,13.182815497959501,5.0,65.76809306997274,6.22109350144215,0.12997131189042516,0.4190914622192472,0.32475072693664175,1.860674147225846,39.250948800373806,6.688557313209165,18325.08165165137,2.4668540091979843,6.804274704533098,12.0,1.5450066513878287,0.10122969853721356,0.4710806154930599,Low,0.13170134102048703
18.945561203544926,40.46918430703449,38.75030671547426,0.6499841092555723,2.0,0.12650091158495205,286.54749302024607,3.0,70.84028919316323,0.13680485036828566,0.372813706513073,0.7024023859542562,7.787296880129963,2.0,70.21762978595183,3.7784108686416125,0.17294253281091493,0.2627494744403868,0.17201356503218934,0.6911841933590557,30.555905697471427,9.135117695752522,11956.247919091878,2.62393466372871,5.662576740916406,10.0,2.0274155674766954,0.2729750950748351,0.31087366154506063,Low,0.0
11.19416763795273,35.462146791061016,40.65622254623504,0.7605906861993936,2.0,0.7746145013306708,1728.859597799529,2.0,70.29412516376809,0.17952562607467953,0.45816683708531103,0.6827661064044827,4.117913724526837,4.0,57.23251293125364,5.306391866874332,0.028617493323224663,0.23923461801792856,0.9438911207534946,6.425586993170756,22.085130290677277,7.246914443803824,45397.924457137284,1.5756019205901817,4.242323880755075,14.0,2.1489052595262814,0.30413024448318127,0.6940676128688428,Low,0.03291502745585259
25.798533162151365,24.955468103501357,38.984522330001155,0.6266098430519221,3.0,0.6080652170838395,1560.4089527443675,2.0,71.34750356453046,0.1606192228901286,0.4823256199511875,0.6035613822040972,2.0747823563011316,9.0,89.42742920472897,4.378557300376631,0.10245543375269484,0.3416051013029552,0.5465287731028111,3.0788524176212064,44.91432693393905,5.517971862565265,23755.67641066413,2.7527047665238182,6.424023980599763,9.0,1.2653202995148751,0.2947589539054454,0.3141679186882654,Low,0.21475059543561972
25.606385080752194,32.62266612920659,64.72691304000591,0.5312448528630099,2.0,0.7511466533524226,1726.4341254312403,2.0,95.4022488744875,0.15645034174494887,0.31231719779554057,0.5089635971566608,13.167605226474109,0.0,65.47066489568921,9.041642998063205,0.005397948177084299,0.492932364286607,0.9443434009183678,5.729933363477996,54.470953098622566,3.319420458715355,9511.402249698715,3.912298795416562,2.8165381895606605,12.0,0.5117906543760393,0.1626830163719839,0.5828724363756654,Low,0.10270828121180182
21.797089979695805,37.79963091821958,31.93897035250324,0.7104576126306537,2.0,0.407670086575173,978.5021908502936,2.0,75.0360754259761,0.32701400413211174,0.49921266477622883,0.6845567138787985,9.604796981728095,0.0,62.69923626129412,6.328576341544739,0.25734125619396964,0.2711228214141228,0.5103261194811846,7.289769102820842,56.80189046489992,5.764729498661631,16258.844358082642,3.522868453493399,4.4454493661440795,11.0,2.8119386342244153,0.4987350991876055,0.4911553823546583,Low,0.0396202601958113
29.106754562878418,39.648239390451465,67.71785921749994,0.7109935449130441,3.0,0.2189614393457107,533.8652479056615,2.0,71.61244883441378,0.28260184779305586,0.5697345911824703,0.7344731855403936,5.418708531962578,5.0,62.53418398537542,3.606866647861673,0.12351821109125517,0.2140734367062185,0.27461361072474055,8.812566104095492,47.51102903798858,4.897652917636075,6402.913945615183,2.9594634052626194,2.768491448859348,8.0,1.0739386752254445,0.23739729722427666,0.642573387083303,Low,0.1219648535077084
28.58104157170445,32.66174233800938,40.723865939790045,0.5207605578594876,2.0,0.5329930032906672,1359.2454331938543,2.0,78.37616103211306,0.14319638329320947,0.3034490740251759,0.6065774718109207,10.26537378531148,7.0,83.41446739661646,4.844253753564109,0.22096161802497177,0.37765198483198037,0.9350165946474441,0.38889465587560235,21.323897016772367,8.527422027283636,49420.07508388843,1.9382776978378007,3.072364386209176,14.0,1.2243199555385262,0.15109498298141083,0.48361211585924085,Low,0.0
22.352257188634447,36.802488232777364,38.30885424044939,0.507037985326077,3.0,0.5552242020521388,1282.87576845146,2.0,116.7792856202511,0.1560571778941423,0.4841342928506094,0.5855086366970359,2.02042656977288,9.0,58.93373268960423,9.534068635050783,0.17080308967618643,0.43567578099961135,0.48826000127528635,6.167506597819175,47.448689880946354,5.329747676646037,18220.819431595268,3.0870069620205993,5.022651695763111,14.0,2.803658209017858,0.41659484723579965,0.6053140987428397,Low,0.10473989994923778
26.704885262398424,25.013989402095948,39.00813100544948,0.7241514009594293,3.0,0.1016348451763762,241.59300816662454,2.0,86.84662933001096,0.36058255027041797,0.4884954015692232,0.6239686485135422,2.071084322895278,8.0,58.2331881774854,3.154319436491068,0.059356371481775,0.4077032981743546,0.4713200343176517,4.5107630060849555,59.839526467628126,7.742731142672734,7241.736594358565,1.6579012759276321,4.536308247361794,8.0,2.110204687247407,0.4469920292536569,0.5100608827994287,Low,0.12031130898497627
39.80231823585808,42.25747823665589,111.26636595635652,0.5640132744932823,3.0,1.27101108982765,2984.57041249445,3.0,73.53769963667915,0.5789692020568693,0.7837083853991644,0.31080098377777193,12.796183694514934,6.0,43.812188152774624,13.638492608795207,0.20507742972118426,0.7398043261515712,2.7538180046667495,8.075771442606356,60.532199361886036,14.251081067846465,303073.1443919179,6.732403584443634,5.054983280644545,10.0,4.432910176058908,0.49386961803808094,0.627814081141502,Medium,0.4593837170957377
27.162410427083778,39.01107109002599,46.42450010317314,0.5194214253471467,3.0,0.44431394416037095,1012.8383499963417,2.0,113.63437883443304,0.23064417013727162,0.5418951169168336,0.5913850361591322,6.415198703289465,5.0,50.75187347458624,3.9548659521271414,0.04576006722910444,0.25464150927107426,0.8674664420850541,9.53319790388523,38.343969674264756,4.481214129294267,10169.545287266505,3.0685313438031554,4.4677846675468125,8.0,1.4464022949511273,0.44692495594429027,0.531468386799301,Low,0.0
16.36699579612946,27.373178574811174,45.485341886432266,0.7073867364759493,2.0,0.4151659987964691,968.2549217370145,3.0,118.78782705927482,0.10080156502760633,0.517098212481171,0.6368950919825087,1.4616399971620986,2.0,72.80983819845444,7.673886327453146,0.06915175411593914,0.46729625891462523,0.3059855945699256,1.553601011869229,58.64606627185629,8.525104081787038,35185.12493344071,3.4005598865518545,2.7664408630528543,10.0,2.8446344177763883,0.22286932761292066,0.3407165681384975,Low,0.07590768778659013
33.705637345462314,40.01023003823683,81.11675707244358,0.4897751908727934,2.0,1.3590382714067575,3309.221523492715,3.0,63.92316602477514,0.5688225278205433,0.6831141325477724,0.4042342802150754,24.976107338151813,16.0,26.838439452543078,9.876322507656031,0.5250193887523811,0.6073150704457174,2.0589603993350893,12.076722572076125,62.6257485664409,17.04850903559368,480915.3651125827,2.9848350059898943,12.603588296744736,9.0,5.028813820919646,0.5548406180075363,0.6461433132417124,Medium,0.5392292727537915
29.942825390531215,26.958217699428676,58.820809186670274,0.7195900590703568,2.0,0.10009472985219707,250.81976409010164,2.0,70.6974013672793,0.3245423762097307,0.4311266561879791,0.7616933655667046,4.973031083083238,8.0,65.88631377316372,7.432197413363598,0.03262840177983429,0.439362067228528,0.7619607763392287,5.190392142496668,41.5265904429092,9.086801474848972,10355.089074906882,2.8724208515292684,5.43750656480488,11.0,1.3302095363838835,0.45848352648362567,0.6521600373853926,Low,0.14408579739652125
31.306491676224702,26.966822928339774,36.51830365491445,0.539391426451909,2.0,0.6634058796807629,1646.215616617093,2.0,77.86834469180742,0.36643636099464083,0.4471409514160083,0.6690545820203827,4.504351482873049,1.0,53.924293918090996,6.970022475805913,0.19300626175754185,0.23899627508623097,0.4856882909799334,5.631980671658865,52.974270956765345,8.142476789132171,54571.98864238335,2.381396534846912,2.5503125351259257,8.0,2.682644168373412,0.16270374014160938,0.47256325970208396,Low,0.16654701522091392
30.451968492801083,43.51199911597038,54.74682352614795,0.6503724344841704,3.0,0.18652066726258903,481.70678899706303,2.0,94.7603101750903,0.17470254802516605,0.4549299963723528,0.5472784672762887,5.823224727371638,1.0,81.66734170789354,7.989364062486302,0.0011853836254714922,0.2792657712437676,0.45006913827392425,5.30556571955009,59.48629525589085,7.507906803747043,13576.584205937083,2.722990358355191,4.857755324837052,9.0,0.5166607659186507,0.35275028508013906,0.44071393050029295,Low,0.3037335078731157
36.42003005203804,42.55376314880684,96.23560405321983,0.3593429551509253,1.0,1.0274672005038543,2427.3962198653235,1.0,77.21712694419725,0.34189638717596704,0.7753749395949237,0.3413307267520577,16.90633607495835,13.0,31.134897818027035,11.280580703925443,0.5161080876162336,0.6290497729881087,2.4196242711977796,12.912665040409292,104.21210205610134,12.051381435699867,176272.40928981573,3.0886827361967573,9.805753077904589,7.0,5.619135495152497,0.5218258878543531,0.6494494128594835,Medium,0.6027367645444679
16.542197377995805,40.49541178313793,43.51703158481302,0.6448778477908228,2.0,0.3799078778831214,982.519472110327,2.0,109.55675578590515,0.2785468706256695,0.5677835642775708,0.6151255263242336,2.6280085610973796,3.0,82.65520196001442,6.448431588955215,0.21200853540341408,0.478306505213481,0.7777741644902842,6.3094022832314405,22.533860032651027,8.418051689026813,34812.43060183382,3.917749614167887,5.919376255439726,14.0,2.3154139213039864,0.41051082894007074,0.697652908816822,Low,0.0
40.453366394014644,57.55379181714318,114.76330214624272,0.40536033135545946,4.0,1.7178715111044816,4078.1994543596547,3.0,62.96937363898984,0.529838476009927,0.6442361750930224,0.3986606976310557,13.00134125162709,16.0,35.025891337680996,8.17083552956868,0.5075859502765696,0.5594696098976759,2.16356974980408,14.270425812520163,88.61155109635453,13.99938101608895,399628.20655063284,7.6550357234236515,7.292717642285,8.0,3.419962072727078,0.6266244105431396,0.7448273630985316,Medium,0.4348517365944983
64.19003366857528,82.56480015287242,155.06293877635264,0.18219078774592995,1.0,2.0772114213410484,5700.328613549832,1.0,40.74317829833292,0.617498425901416,0.8755807464762803,0.20913521700181767,20.206844029828357,27.0,12.678548866926123,26.597844632886506,0.9021667793999174,0.9797338247998332,4.037920550229895,17.967558051755233,113.516373753469,25.999267411967068,1926602.4971038066,10.447624376672985,18.451801444810037,7.0,5.144275002295777,0.7827246581365774,0.944654681179769,High,0.8848738509186911
11.58725302647923,26.15361779804914,45.88746198556226,0.589146177111769,3.0,0.10291138960390037,248.20361999173136,2.0,108.69893030761685,0.21732022205349466,0.30233851015409097,0.5698124555085278,0.8201895837118606,5.0,86.80693631462668,4.645566062067285,0.16176854155822026,0.2151644628889828,0.596083630990864,7.5876258908459,57.537094339068766,4.8389796834985885,2905.933777588746,1.805414595262719,2.160274986883114,13.0,0.7857954791378539,0.19231846181232015,0.6621725373870454,Low,0.11747446480955251
15.874033433078626,28.958542264676012,66.13993123141806,0.5244348989114289,3.0,0.20597389861166338,502.84787897490713,2.0,75.12534120906506,0.29562835673796023,0.31109005301522147,0.685004389679094,13.08870182962976,7.0,76.55868004855935,8.417104044414486,0.1568060088878162,0.39609148122068494,0.5356613612512326,2.218868757373503,22.970958492705563,8.92266266218266,20016.84263452872,3.6926290186406474,3.199241522765506,10.0,0.9621972876056077,0.32905513898519556,0.347907935933599,Low,0.0938436234314886
23.77428494531624,23.213356757802586,40.25462329312052,0.7908738270141671,3.0,0.7287339939332408,1666.6162903265506,2.0,114.2003774384815,0.31826051902613955,0.5581904589326916,0.5082860689407281,14.34497390421279,8.0,54.037553025600864,6.321814791100968,0.20788532201004079,0.48526460413019323,0.1304777473850044,2.1888318838827123,31.414300032034983,6.721427473634435,37646.85146202185,1.7587649211013736,2.070405254446227,12.0,0.6855109836978741,0.4308530653465681,0.31974389073227366,Low,0.24988635167521725
